,month,cash,mkt,smb,vmg,alpha,beta_mkt,beta_smb,beta_vmg,r_squared,r_squared_adj,t_alpha
29,2009-06,"[-0.0368631994949494, -0.2009056592592592, 0.0916112290909091, 0.1454425072727272, 0.0785439714285714, 0.0309333385964912, 0.1542633578947368, 0.0656075714285714, 0.0267906993831168, 0.0424879894736842]","[-0.034127828880859, -0.2189205213477631, 0.137933002973239, 0.0023967797315104, 0.1124848702996081, 0.0896536818700589, 0.1533467993086351, 0.0491755484819486, 0.0577050522166995, 0.1613322491060753]","[-0.0536359008238359, -0.0344952075498972, 0.0715603436721536, 0.0863211187231681, 0.0848321881565462, 0.0121564397212149, 0.0365213711852111, 0.0335942265270312, 0.0033466052420127, -0.0380053551365634]","[-0.0851693727538025, -0.0521913793763831, -0.0909216348790088, -0.0223130603746692, 0.0309818423202391, -0.0755758437769135, -0.0811740987336451, 0.0487299525072381, -0.0233601191357245, 0.0516487507436096]",-0.009191344404662384,0.5620730836612563,0.9081979608185425,-0.06341683845862811,0.8318926235275812,0.7478389352913718,-0.43368867062928074
30,2009-07,"[-0.2009056592592592, 0.0916112290909091, 0.1454425072727272, 0.0785439714285714, 0.0309333385964912, 0.1542633578947368, 0.0656075714285714, 0.0267906993831168, 0.0424879894736842, 0.1184190392857142]","[-0.2189205213477631, 0.137933002973239, 0.0023967797315104, 0.1124848702996081, 0.0896536818700589, 0.1533467993086351, 0.0491755484819486, 0.0577050522166995, 0.1613322491060753, 0.1481464019946289]","[-0.0344952075498972, 0.0715603436721536, 0.0863211187231681, 0.0848321881565462, 0.0121564397212149, 0.0365213711852111, 0.0335942265270312, 0.0033466052420127, -0.0380053551365634, -0.0718742578273867]","[-0.0521913793763831, -0.0909216348790088, -0.0223130603746692, 0.0309818423202391, -0.0755758437769135, -0.0811740987336451, 0.0487299525072381, -0.0233601191357245, 0.0516487507436096, -0.1421515283955506]",-0.012302314473720277,0.6660516428497745,0.6957606902635765,-0.24270938429993577,0.7811467325104762,0.6717200987657143,-0.4882549509884016
31,2009-08,"[0.0916112290909091, 0.1454425072727272, 0.0785439714285714, 0.0309333385964912, 0.1542633578947368, 0.0656075714285714, 0.0267906993831168, 0.0424879894736842, 0.1184190392857142, -0.1255305803571428]","[0.137933002973239, 0.0023967797315104, 0.1124848702996081, 0.0896536818700589, 0.1533467993086351, 0.0491755484819486, 0.0577050522166995, 0.1613322491060753, 0.1481464019946289, -0.1338430795293113]","[0.0715603436721536, 0.0863211187231681, 0.0848321881565462, 0.0121564397212149, 0.0365213711852111, 0.0335942265270312, 0.0033466052420127, -0.0380053551365634, -0.0718742578273867, 0.0700290498307535]","[-0.0909216348790088, -0.0223130603746692, 0.0309818423202391, -0.0755758437769135, -0.0811740987336451, 0.0487299525072381, -0.0233601191357245, 0.0516487507436096, -0.1421515283955506, 0.036753210653119]",-0.012118937681663815,0.651404768272732,0.5378623365340316,-0.3275693400871249,0.6206393977855937,0.4309590966783906,-0.35973527895509916
32,2009-09,"[0.1454425072727272, 0.0785439714285714, 0.0309333385964912, 0.1542633578947368, 0.0656075714285714, 0.0267906993831168, 0.0424879894736842, 0.1184190392857142, -0.1255305803571428, 0.0491743607142857]","[0.0023967797315104, 0.1124848702996081, 0.0896536818700589, 0.1533467993086351, 0.0491755484819486, 0.0577050522166995, 0.1613322491060753, 0.1481464019946289, -0.1338430795293113, 0.0429462107709733]","[0.0863211187231681, 0.0848321881565462, 0.0121564397212149, 0.0365213711852111, 0.0335942265270312, 0.0033466052420127, -0.0380053551365634, -0.0718742578273867, 0.0700290498307535, -0.0061307359685849]","[-0.0223130603746692, 0.0309818423202391, -0.0755758437769135, -0.0811740987336451, 0.0487299525072381, -0.0233601191357245, 0.0516487507436096, -0.1421515283955506, 0.036753210653119, 0.0341727029645552]",-0.010371613968623686,0.7181193438264014,0.6861006554230364,-0.3830386536115037,0.6540365365457012,0.4810548048185517,-0.3467316814730454
33,2009-10,"[0.0785439714285714, 0.0309333385964912, 0.1542633578947368, 0.0656075714285714, 0.0267906993831168, 0.0424879894736842, 0.1184190392857142, -0.1255305803571428, 0.0491743607142857, 0.1051990418181818]","[0.1124848702996081, 0.0896536818700589, 0.1533467993086351, 0.0491755484819486, 0.0577050522166995, 0.1613322491060753, 0.1481464019946289, -0.1338430795293113, 0.0429462107709733, 0.0737722822809532]","[0.0848321881565462, 0.0121564397212149, 0.0365213711852111, 0.0335942265270312, 0.0033466052420127, -0.0380053551365634, -0.0718742578273867, 0.0700290498307535, -0.0061307359685849, 0.0410123606431124]","[0.0309818423202391, -0.0755758437769135, -0.0811740987336451, 0.0487299525072381, -0.0233601191357245, 0.0516487507436096, -0.1421515283955506, 0.036753210653119, 0.0341727029645552, -0.0118360056090305]",-0.0139335974853068,0.7818661238001511,0.388741540666647,-0.2337060848001758,0.7918135110554092,0.6877202665831138,-0.6312077145158441
34,2009-11,"[0.0309333385964912, 0.1542633578947368, 0.0656075714285714, 0.0267906993831168, 0.0424879894736842, 0.1184190392857142, -0.1255305803571428, 0.0491743607142857, 0.1051990418181818, 0.0992315303571428]","[0.0896536818700589, 0.1533467993086351, 0.0491755484819486, 0.0577050522166995, 0.1613322491060753, 0.1481464019946289, -0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649]","[0.0121564397212149, 0.0365213711852111, 0.0335942265270312, 0.0033466052420127, -0.0380053551365634, -0.0718742578273867, 0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563]","[-0.0755758437769135, -0.0811740987336451, 0.0487299525072381, -0.0233601191357245, 0.0516487507436096, -0.1421515283955506, 0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614]",-0.020423328883704954,0.8954417757854158,0.7168303504466714,-0.22830435745273456,0.805548412451543,0.7083226186773144,-0.894205912527506
35,2009-12,"[0.1542633578947368, 0.0656075714285714, 0.0267906993831168, 0.0424879894736842, 0.1184190392857142, -0.1255305803571428, 0.0491743607142857, 0.1051990418181818, 0.0992315303571428, 0.0643384089285714]","[0.1533467993086351, 0.0491755484819486, 0.0577050522166995, 0.1613322491060753, 0.1481464019946289, -0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074]","[0.0365213711852111, 0.0335942265270312, 0.0033466052420127, -0.0380053551365634, -0.0718742578273867, 0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575]","[-0.0811740987336451, 0.0487299525072381, -0.0233601191357245, 0.0516487507436096, -0.1421515283955506, 0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749]",-0.004573645971892847,0.8300768171612637,0.6377769019837902,-0.30941136994625584,0.8198620031556693,0.729793004733504,-0.22466163396881553
36,2010-01,"[0.0656075714285714, 0.0267906993831168, 0.0424879894736842, 0.1184190392857142, -0.1255305803571428, 0.0491743607142857, 0.1051990418181818, 0.0992315303571428, 0.0643384089285714, -0.0147112017857142]","[0.0491755484819486, 0.0577050522166995, 0.1613322491060753, 0.1481464019946289, -0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709]","[0.0335942265270312, 0.0033466052420127, -0.0380053551365634, -0.0718742578273867, 0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313]","[0.0487299525072381, -0.0233601191357245, 0.0516487507436096, -0.1421515283955506, 0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261]",-0.00789855135624038,0.8995748621406411,0.8032457961619772,-0.3694256644639129,0.8076077691973961,0.7114116537960942,-0.4014524898664656
37,2010-02,"[0.0267906993831168, 0.0424879894736842, 0.1184190392857142, -0.1255305803571428, 0.0491743607142857, 0.1051990418181818, 0.0992315303571428, 0.0643384089285714, -0.0147112017857142, 0.0255062382978723]","[0.0577050522166995, 0.1613322491060753, 0.1481464019946289, -0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866]","[0.0033466052420127, -0.0380053551365634, -0.0718742578273867, 0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237]","[-0.0233601191357245, 0.0516487507436096, -0.1421515283955506, 0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991]",-0.00865945058575393,0.8331631824543917,0.6558376077626394,-0.401359819049765,0.8005193908512391,0.7007790862768587,-0.43332735850982224
38,2010-03,"[0.0424879894736842, 0.1184190392857142, -0.1255305803571428, 0.0491743607142857, 0.1051990418181818, 0.0992315303571428, 0.0643384089285714, -0.0147112017857142, 0.0255062382978723, 0.0273485680764411]","[0.1613322491060753, 0.1481464019946289, -0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801]","[-0.0380053551365634, -0.0718742578273867, 0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126]","[0.0516487507436096, -0.1421515283955506, 0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542]",-0.005688056461451998,0.8314107012772723,0.6366542421545761,-0.4084973524991409,0.8149826411172203,0.7224739616758304,-0.2943773754804745
39,2010-04,"[0.1184190392857142, -0.1255305803571428, 0.0491743607142857, 0.1051990418181818, 0.0992315303571428, 0.0643384089285714, -0.0147112017857142, 0.0255062382978723, 0.0273485680764411, -0.0470357035087719]","[0.1481464019946289, -0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702]","[-0.0718742578273867, 0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332]","[-0.1421515283955506, 0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383]",0.009018810050564098,0.9850486913138192,0.40247310447197093,-0.03267212943895462,0.9211404751406195,0.8817107127109292,0.7774998875413021
40,2010-05,"[-0.1255305803571428, 0.0491743607142857, 0.1051990418181818, 0.0992315303571428, 0.0643384089285714, -0.0147112017857142, 0.0255062382978723, 0.0273485680764411, -0.0470357035087719, -0.0306912965517241]","[-0.1338430795293113, 0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739]","[0.0700290498307535, -0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597]","[0.036753210653119, 0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718]",0.017780690857655372,0.9717348738134008,0.14365926777876992,-0.4005190964678621,0.9353819052464922,0.9030728578697383,1.7541778461146051
41,2010-06,"[0.0491743607142857, 0.1051990418181818, 0.0992315303571428, 0.0643384089285714, -0.0147112017857142, 0.0255062382978723, 0.0273485680764411, -0.0470357035087719, -0.0306912965517241, -0.0405768]","[0.0429462107709733, 0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347]","[-0.0061307359685849, 0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048]","[0.0341727029645552, -0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994]",0.016567488718186307,0.8559571723129221,0.3787745487241735,-0.06013235809154388,0.9111576865365558,0.8667365298048337,2.109405672808556
42,2010-07,"[0.1051990418181818, 0.0992315303571428, 0.0643384089285714, -0.0147112017857142, 0.0255062382978723, 0.0273485680764411, -0.0470357035087719, -0.0306912965517241, -0.0405768, 0.0865080933333333]","[0.0737722822809532, 0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768]","[0.0410123606431124, 0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542]","[-0.0118360056090305, -0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409]",0.01091741417972424,0.7152837764844219,0.3710708193135479,-0.20477702657680805,0.8709249632831346,0.8063874449247019,1.0032519206170794
43,2010-08,"[0.0992315303571428, 0.0643384089285714, -0.0147112017857142, 0.0255062382978723, 0.0273485680764411, -0.0470357035087719, -0.0306912965517241, -0.0405768, 0.0865080933333333, 0.0732729672131147]","[0.0491933651919649, 0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019]","[0.0652918254509563, 0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581]","[-0.0433368812068614, 0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789]",0.008445733508728837,0.6767641109104963,0.3632246764421916,-0.25845781797909395,0.8762790757082007,0.814418613562301,0.8309514858526041
44,2010-09,"[0.0643384089285714, -0.0147112017857142, 0.0255062382978723, 0.0273485680764411, -0.0470357035087719, -0.0306912965517241, -0.0405768, 0.0865080933333333, 0.0732729672131147, -0.0052221571919619]","[0.0258006311441074, -0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555]","[0.0047145019755575, 0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548]","[0.0127490473053749, -0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572]",0.008260057125744616,0.6319399709528127,0.364441354622599,-0.04968631469191653,0.8772817094838643,0.8159225642257965,0.9493617620109343
45,2010-10,"[-0.0147112017857142, 0.0255062382978723, 0.0273485680764411, -0.0470357035087719, -0.0306912965517241, -0.0405768, 0.0865080933333333, 0.0732729672131147, -0.0052221571919619, 0.0651633901639344]","[-0.0777210762712709, 0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868]","[0.0632007918802313, 0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949]","[-0.0191984097925261, -0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008]",-0.0017637908808508943,0.5979109367234803,0.43304867502208305,-0.25788306262759697,0.9719062874923428,0.9578594312385141,-0.40181562716969266
46,2010-11,"[0.0255062382978723, 0.0273485680764411, -0.0470357035087719, -0.0306912965517241, -0.0405768, 0.0865080933333333, 0.0732729672131147, -0.0052221571919619, 0.0651633901639344, 0.078436021875]","[0.0274106194575866, 0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672]","[0.0443847254704237, 0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935]","[-0.0196954186626991, 0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557]",-0.003499369569834126,0.5745278717517326,0.5040616568187977,-0.5417182085489851,0.8673568529683848,0.8010352794525772,-0.3373728513560872
47,2010-12,"[0.0273485680764411, -0.0470357035087719, -0.0306912965517241, -0.0405768, 0.0865080933333333, 0.0732729672131147, -0.0052221571919619, 0.0651633901639344, 0.078436021875, -0.0274264753846153]","[0.0272943038265801, -0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494]","[0.0241911500617126, -0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702]","[0.0109056441671542, -0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285]",-0.0002102094214178219,0.5752722855641921,0.5585019090868479,-0.516503482575009,0.8971327562094751,0.8456991343142126,-0.023341886177377123
48,2011-01,"[-0.0470357035087719, -0.0306912965517241, -0.0405768, 0.0865080933333333, 0.0732729672131147, -0.0052221571919619, 0.0651633901639344, 0.078436021875, -0.0274264753846153, -0.082319206060606]","[-0.0663415864930702, -0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267]","[-0.0073610090685332, 0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232]","[-0.0203300849198383, -0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054]",-0.005271442924299631,0.5843196702245864,0.5772821462077535,-0.6268247456762281,0.9163571329550261,0.8745356994325391,-0.5561650058017179
49,2011-02,"[-0.0306912965517241, -0.0405768, 0.0865080933333333, 0.0732729672131147, -0.0052221571919619, 0.0651633901639344, 0.078436021875, -0.0274264753846153, -0.082319206060606, 0.0495796732142857]","[-0.0569074484614739, -0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609]","[0.0027093223950597, -0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755]","[-0.0239484786921718, 0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497]",-0.005632733147127615,0.5518809051739024,0.5125614697014389,-0.5637310644109816,0.888932276075689,0.8333984141135335,-0.5103933190839915
50,2011-03,"[-0.0405768, 0.0865080933333333, 0.0732729672131147, -0.0052221571919619, 0.0651633901639344, 0.078436021875, -0.0274264753846153, -0.082319206060606, 0.0495796732142857, -0.0619810910447761]","[-0.0539916903530347, 0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187]","[-0.0342110050283048, 0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522]","[0.0056903817284994, 0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476]",-0.014273264599476176,0.5444058353016613,0.4624637769780715,-0.7389830664667836,0.8472181459351201,0.7708272189026801,-1.0993725495192637
51,2011-04,"[0.0865080933333333, 0.0732729672131147, -0.0052221571919619, 0.0651633901639344, 0.078436021875, -0.0274264753846153, -0.082319206060606, 0.0495796732142857, -0.0619810910447761, -0.0500895514705882]","[0.1242977849548768, 0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946]","[0.0439725631858542, 0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134]","[0.0021789308005409, -0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238]",-0.017735755274466074,0.5946309659182789,0.48389271349323704,-0.7489498748972794,0.8690330331457012,0.8035495497185519,-1.5300805378300535
52,2011-05,"[0.0732729672131147, -0.0052221571919619, 0.0651633901639344, 0.078436021875, -0.0274264753846153, -0.082319206060606, 0.0495796732142857, -0.0619810910447761, -0.0500895514705882, -0.0580644457142857]","[0.0343060746179019, 0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143]","[0.0581958870545581, -0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336]","[-0.0593250775332789, -0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151]",-0.018423407976765022,0.48508116325835,0.40159754975731443,-0.8176291259676047,0.8636141211615891,0.7954211817423836,-1.6215612534107091
53,2011-06,"[-0.0052221571919619, 0.0651633901639344, 0.078436021875, -0.0274264753846153, -0.082319206060606, 0.0495796732142857, -0.0619810910447761, -0.0500895514705882, -0.0580644457142857, 0.037041929655712]","[0.0008112342298555, 0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518]","[-0.0453973921733548, -0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844]","[-0.0776514235405572, -0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831]",-0.013719508784723916,0.5091258296229713,0.4661225494429879,-0.7770052347052787,0.8123975744776721,0.7185963617165082,-1.0687409848338276
54,2011-07,"[0.0651633901639344, 0.078436021875, -0.0274264753846153, -0.082319206060606, 0.0495796732142857, -0.0619810910447761, -0.0500895514705882, -0.0580644457142857, 0.037041929655712, 0.0586740301369863]","[0.1440495844417868, -0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397]","[-0.0650114479221949, 0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732]","[-0.0267261556918008, -0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235]",-0.007580131851497526,0.42876974653163014,0.43614346305603935,-1.0297592465384848,0.8236158495958388,0.7354237743937582,-0.656752813683286
55,2011-08,"[0.078436021875, -0.0274264753846153, -0.082319206060606, 0.0495796732142857, -0.0619810910447761, -0.0500895514705882, -0.0580644457142857, 0.037041929655712, 0.0586740301369863, 0.0125515081081081]","[-0.0098443687756672, -0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468]","[0.017687618381935, -0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504]","[-0.0673876037770557, -0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498]",-0.009145634573758749,-0.004790556062978346,0.8996775124939199,-0.898905011619624,0.8362150087709918,0.7543225131564877,-0.8880218358094135
56,2011-09,"[-0.0274264753846153, -0.082319206060606, 0.0495796732142857, -0.0619810910447761, -0.0500895514705882, -0.0580644457142857, 0.037041929655712, 0.0586740301369863, 0.0125515081081081, -0.1001927108947368]","[-0.0164324666626494, -0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923]","[-0.0394267807097702, -0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895]","[-0.0021032461633285, 0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939]",-0.009524967453991607,0.25449697763353285,1.0795927239621261,-0.46609945382888207,0.8128507872238895,0.7192761808358342,-0.8757486059569473
57,2011-10,"[-0.082319206060606, 0.0495796732142857, -0.0619810910447761, -0.0500895514705882, -0.0580644457142857, 0.037041929655712, 0.0586740301369863, 0.0125515081081081, -0.1001927108947368, 0.0737816759999999]","[-0.0276031405665267, 0.0444343024710609, 0.0144202214013187, -0.0169563276251946, -0.0737914055881143, 0.0183122834177518, 0.00203133365397, -0.0402825306131468, -0.0833754772049923, 0.0497346027265739]","[-0.0533291230955232, 0.0436596642081755, -0.0060687513420522, -0.0127145112430134, -0.0184300844014336, 0.0029278084307844, 0.0385175825309732, 0.016120360123504, -0.0424413908031895, 0.0043456277727204]","[0.028580678867054, -0.0603999998133497, 0.0181549556270476, 0.0334105817870238, 0.0069885428530151, -0.0137307011251831, -0.0054610939327235, -0.0017956116762498, 0.0060292754813939, -0.0024471570775896]",-0.003026695275666294,0.49545260436669014,1.2029492072331958,-0.18769990536070957,0.7963272912824713,0.6944909369237069,-0.2568602801806138
